ts_utc,ts_lima,epoch,saldo_real,status,source,event_type
2026-04-01T00:22:41.795828+00:00,2026-03-31T19:22:41.795828-05:00,1775002961.795828,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:23:16.336697+00:00,2026-03-31T19:23:16.336697-05:00,1775002996.336697,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:23:36.652077+00:00,2026-03-31T19:23:36.652077-05:00,1775003016.652077,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:24:05.842164+00:00,2026-03-31T19:24:05.842164-05:00,1775003045.842164,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:24:29.720928+00:00,2026-03-31T19:24:29.720928-05:00,1775003069.720928,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:25:04.621405+00:00,2026-03-31T19:25:04.621405-05:00,1775003104.621405,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:25:29.661907+00:00,2026-03-31T19:25:29.661907-05:00,1775003129.661907,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:26:07.589177+00:00,2026-03-31T19:26:07.589177-05:00,1775003167.589177,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:26:39.135334+00:00,2026-03-31T19:26:39.135334-05:00,1775003199.135334,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:26:54.846148+00:00,2026-03-31T19:26:54.846148-05:00,1775003214.846148,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:27:18.744981+00:00,2026-03-31T19:27:18.744981-05:00,1775003238.744981,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:27:46.442132+00:00,2026-03-31T19:27:46.442132-05:00,1775003266.442132,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:28:23.304221+00:00,2026-03-31T19:28:23.304221-05:00,1775003303.304221,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:28:39.333852+00:00,2026-03-31T19:28:39.333852-05:00,1775003319.333852,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:28:59.400022+00:00,2026-03-31T19:28:59.400022-05:00,1775003339.400022,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:29:25.782911+00:00,2026-03-31T19:29:25.782911-05:00,1775003365.782911,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:29:57.230415+00:00,2026-03-31T19:29:57.230415-05:00,1775003397.230415,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:30:13.621818+00:00,2026-03-31T19:30:13.621818-05:00,1775003413.621818,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:30:37.445353+00:00,2026-03-31T19:30:37.445353-05:00,1775003437.445353,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:30:59.386615+00:00,2026-03-31T19:30:59.386615-05:00,1775003459.386615,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:31:28.260982+00:00,2026-03-31T19:31:28.260982-05:00,1775003488.260982,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:32:45.020532+00:00,2026-03-31T19:32:45.020532-05:00,1775003565.020532,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:33:14.392941+00:00,2026-03-31T19:33:14.392941-05:00,1775003594.392941,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:33:30.732405+00:00,2026-03-31T19:33:30.732405-05:00,1775003610.732405,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:33:47.635907+00:00,2026-03-31T19:33:47.635907-05:00,1775003627.635907,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:34:09.519628+00:00,2026-03-31T19:34:09.519628-05:00,1775003649.519628,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:34:24.648597+00:00,2026-03-31T19:34:24.648597-05:00,1775003664.648597,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:34:54.919119+00:00,2026-03-31T19:34:54.919119-05:00,1775003694.919119,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:35:18.004892+00:00,2026-03-31T19:35:18.004892-05:00,1775003718.004892,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:35:33.942592+00:00,2026-03-31T19:35:33.942592-05:00,1775003733.942592,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:36:24.610440+00:00,2026-03-31T19:36:24.610440-05:00,1775003784.610440,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:36:42.429978+00:00,2026-03-31T19:36:42.429978-05:00,1775003802.429978,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:37:00.262568+00:00,2026-03-31T19:37:00.262568-05:00,1775003820.262568,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:37:16.309382+00:00,2026-03-31T19:37:16.309382-05:00,1775003836.309382,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:37:41.529994+00:00,2026-03-31T19:37:41.529994-05:00,1775003861.529994,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:37:57.226548+00:00,2026-03-31T19:37:57.226548-05:00,1775003877.226548,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:39:19.772368+00:00,2026-03-31T19:39:19.772368-05:00,1775003959.772368,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:39:50.704075+00:00,2026-03-31T19:39:50.704075-05:00,1775003990.704075,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:40:09.896809+00:00,2026-03-31T19:40:09.896809-05:00,1775004009.896809,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:40:40.737154+00:00,2026-03-31T19:40:40.737154-05:00,1775004040.737154,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:42:11.231454+00:00,2026-03-31T19:42:11.231454-05:00,1775004131.231454,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:42:35.544036+00:00,2026-03-31T19:42:35.544036-05:00,1775004155.544036,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:42:51.932448+00:00,2026-03-31T19:42:51.932448-05:00,1775004171.932448,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:43:22.461240+00:00,2026-03-31T19:43:22.461240-05:00,1775004202.461240,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:43:47.696230+00:00,2026-03-31T19:43:47.696230-05:00,1775004227.696230,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:44:04.314791+00:00,2026-03-31T19:44:04.314791-05:00,1775004244.314791,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:44:26.750380+00:00,2026-03-31T19:44:26.750380-05:00,1775004266.750380,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:44:43.098474+00:00,2026-03-31T19:44:43.098474-05:00,1775004283.098474,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:44:59.663470+00:00,2026-03-31T19:44:59.663470-05:00,1775004299.663470,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:45:30.350490+00:00,2026-03-31T19:45:30.350490-05:00,1775004330.350490,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:45:48.584653+00:00,2026-03-31T19:45:48.584653-05:00,1775004348.584653,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:46:04.379527+00:00,2026-03-31T19:46:04.379527-05:00,1775004364.379527,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:46:30.669525+00:00,2026-03-31T19:46:30.669525-05:00,1775004390.669525,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:46:50.744085+00:00,2026-03-31T19:46:50.744085-05:00,1775004410.744085,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:47:10.776665+00:00,2026-03-31T19:47:10.776665-05:00,1775004430.776665,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:47:36.861877+00:00,2026-03-31T19:47:36.861877-05:00,1775004456.861877,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:47:54.161832+00:00,2026-03-31T19:47:54.161832-05:00,1775004474.161832,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:48:11.118994+00:00,2026-03-31T19:48:11.118994-05:00,1775004491.118994,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:48:42.190414+00:00,2026-03-31T19:48:42.190414-05:00,1775004522.190414,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:49:01.611540+00:00,2026-03-31T19:49:01.611540-05:00,1775004541.611540,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:49:18.913725+00:00,2026-03-31T19:49:18.913725-05:00,1775004558.913725,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:49:40.548759+00:00,2026-03-31T19:49:40.548759-05:00,1775004580.548759,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:49:59.563150+00:00,2026-03-31T19:49:59.563150-05:00,1775004599.563150,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:50:16.421228+00:00,2026-03-31T19:50:16.421228-05:00,1775004616.421228,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:50:32.420975+00:00,2026-03-31T19:50:32.420975-05:00,1775004632.420975,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T00:51:32.494108+00:00,2026-03-31T19:51:32.494108-05:00,1775004692.494108,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T02:12:13.410753+00:00,2026-03-31T21:12:13.410753-05:00,1775009533.410753,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T02:12:28.775594+00:00,2026-03-31T21:12:28.775594-05:00,1775009548.775594,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T02:12:56.179611+00:00,2026-03-31T21:12:56.179611-05:00,1775009576.179611,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T02:46:34.695946+00:00,2026-03-31T21:46:34.695946-05:00,1775011594.695946,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T02:46:52.308815+00:00,2026-03-31T21:46:52.308815-05:00,1775011612.308815,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T02:47:14.038448+00:00,2026-03-31T21:47:14.038448-05:00,1775011634.038448,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T02:47:36.648336+00:00,2026-03-31T21:47:36.648336-05:00,1775011656.648336,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T02:48:08.492860+00:00,2026-03-31T21:48:08.492860-05:00,1775011688.492860,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T02:48:29.791144+00:00,2026-03-31T21:48:29.791144-05:00,1775011709.791144,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T02:48:53.758465+00:00,2026-03-31T21:48:53.758465-05:00,1775011733.758465,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T02:49:29.597631+00:00,2026-03-31T21:49:29.597631-05:00,1775011769.597631,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T02:49:51.747177+00:00,2026-03-31T21:49:51.747177-05:00,1775011791.747177,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T02:50:14.276622+00:00,2026-03-31T21:50:14.276622-05:00,1775011814.276622,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T02:50:48.764695+00:00,2026-03-31T21:50:48.764695-05:00,1775011848.764695,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T02:51:10.997424+00:00,2026-03-31T21:51:10.997424-05:00,1775011870.997424,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T02:51:30.837373+00:00,2026-03-31T21:51:30.837373-05:00,1775011890.837373,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T02:52:02.175692+00:00,2026-03-31T21:52:02.175692-05:00,1775011922.175692,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T02:53:37.707393+00:00,2026-03-31T21:53:37.707393-05:00,1775012017.707393,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T02:54:03.513265+00:00,2026-03-31T21:54:03.513265-05:00,1775012043.513265,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T02:54:38.532606+00:00,2026-03-31T21:54:38.532606-05:00,1775012078.532606,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T02:55:01.885052+00:00,2026-03-31T21:55:01.885052-05:00,1775012101.885052,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T02:55:39.877777+00:00,2026-03-31T21:55:39.877777-05:00,1775012139.877777,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T02:56:01.475763+00:00,2026-03-31T21:56:01.475763-05:00,1775012161.475763,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T02:56:24.840605+00:00,2026-03-31T21:56:24.840605-05:00,1775012184.840605,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T02:56:57.744501+00:00,2026-03-31T21:56:57.744501-05:00,1775012217.744501,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T02:57:16.237126+00:00,2026-03-31T21:57:16.237126-05:00,1775012236.237126,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T02:57:53.486796+00:00,2026-03-31T21:57:53.486796-05:00,1775012273.486796,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T02:58:10.050321+00:00,2026-03-31T21:58:10.050321-05:00,1775012290.050321,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T02:58:26.254100+00:00,2026-03-31T21:58:26.254100-05:00,1775012306.254100,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T02:58:41.977036+00:00,2026-03-31T21:58:41.977036-05:00,1775012321.977036,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T02:59:04.419379+00:00,2026-03-31T21:59:04.419379-05:00,1775012344.419379,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T02:59:32.432451+00:00,2026-03-31T21:59:32.432451-05:00,1775012372.432451,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:00:10.459854+00:00,2026-03-31T22:00:10.459854-05:00,1775012410.459854,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:00:28.038763+00:00,2026-03-31T22:00:28.038763-05:00,1775012428.038763,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:00:57.361608+00:00,2026-03-31T22:00:57.361608-05:00,1775012457.361608,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:01:18.237258+00:00,2026-03-31T22:01:18.237258-05:00,1775012478.237258,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:02:29.561633+00:00,2026-03-31T22:02:29.561633-05:00,1775012549.561633,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:03:54.270965+00:00,2026-03-31T22:03:54.270965-05:00,1775012634.270965,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:04:09.939482+00:00,2026-03-31T22:04:09.939482-05:00,1775012649.939482,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:04:38.342153+00:00,2026-03-31T22:04:38.342153-05:00,1775012678.342153,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:05:00.652028+00:00,2026-03-31T22:05:00.652028-05:00,1775012700.652028,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:05:17.518565+00:00,2026-03-31T22:05:17.518565-05:00,1775012717.518565,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:05:33.887016+00:00,2026-03-31T22:05:33.887016-05:00,1775012733.887016,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:06:10.273632+00:00,2026-03-31T22:06:10.273632-05:00,1775012770.273632,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:06:26.032908+00:00,2026-03-31T22:06:26.032908-05:00,1775012786.032908,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:06:56.529803+00:00,2026-03-31T22:06:56.529803-05:00,1775012816.529803,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:07:18.675007+00:00,2026-03-31T22:07:18.675007-05:00,1775012838.675007,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:07:48.880081+00:00,2026-03-31T22:07:48.880081-05:00,1775012868.880081,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:08:06.072333+00:00,2026-03-31T22:08:06.072333-05:00,1775012886.072333,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:08:30.220315+00:00,2026-03-31T22:08:30.220315-05:00,1775012910.220315,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:08:45.893197+00:00,2026-03-31T22:08:45.893197-05:00,1775012925.893197,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:09:16.264440+00:00,2026-03-31T22:09:16.264440-05:00,1775012956.264440,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:09:37.696893+00:00,2026-03-31T22:09:37.696893-05:00,1775012977.696893,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:10:07.017696+00:00,2026-03-31T22:10:07.017696-05:00,1775013007.017696,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:11:16.857245+00:00,2026-03-31T22:11:16.857245-05:00,1775013076.857245,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:11:31.982985+00:00,2026-03-31T22:11:31.982985-05:00,1775013091.982985,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:12:01.352969+00:00,2026-03-31T22:12:01.352969-05:00,1775013121.352969,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:12:22.663576+00:00,2026-03-31T22:12:22.663576-05:00,1775013142.663576,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:12:50.823102+00:00,2026-03-31T22:12:50.823102-05:00,1775013170.823102,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:13:06.582455+00:00,2026-03-31T22:13:06.582455-05:00,1775013186.582455,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:13:29.825708+00:00,2026-03-31T22:13:29.825708-05:00,1775013209.825708,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:13:59.620952+00:00,2026-03-31T22:13:59.620952-05:00,1775013239.620952,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:14:15.517314+00:00,2026-03-31T22:14:15.517314-05:00,1775013255.517314,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:14:37.712650+00:00,2026-03-31T22:14:37.712650-05:00,1775013277.712650,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:14:53.627897+00:00,2026-03-31T22:14:53.627897-05:00,1775013293.627897,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:15:09.424044+00:00,2026-03-31T22:15:09.424044-05:00,1775013309.424044,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:15:25.289581+00:00,2026-03-31T22:15:25.289581-05:00,1775013325.289581,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:15:48.014026+00:00,2026-03-31T22:15:48.014026-05:00,1775013348.014026,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:16:04.421442+00:00,2026-03-31T22:16:04.421442-05:00,1775013364.421442,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:16:20.574600+00:00,2026-03-31T22:16:20.574600-05:00,1775013380.574600,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:16:35.951736+00:00,2026-03-31T22:16:35.951736-05:00,1775013395.951736,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:16:58.241810+00:00,2026-03-31T22:16:58.241810-05:00,1775013418.241810,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:17:14.302080+00:00,2026-03-31T22:17:14.302080-05:00,1775013434.302080,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:17:45.089540+00:00,2026-03-31T22:17:45.089540-05:00,1775013465.089540,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:18:09.380919+00:00,2026-03-31T22:18:09.380919-05:00,1775013489.380919,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:18:24.890730+00:00,2026-03-31T22:18:24.890730-05:00,1775013504.890730,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:18:40.901128+00:00,2026-03-31T22:18:40.901128-05:00,1775013520.901128,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:18:55.928170+00:00,2026-03-31T22:18:55.928170-05:00,1775013535.928170,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:19:19.365414+00:00,2026-03-31T22:19:19.365414-05:00,1775013559.365414,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:19:35.820252+00:00,2026-03-31T22:19:35.820252-05:00,1775013575.820252,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:19:51.428462+00:00,2026-03-31T22:19:51.428462-05:00,1775013591.428462,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:20:07.588757+00:00,2026-03-31T22:20:07.588757-05:00,1775013607.588757,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:20:29.718007+00:00,2026-03-31T22:20:29.718007-05:00,1775013629.718007,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:20:45.649338+00:00,2026-03-31T22:20:45.649338-05:00,1775013645.649338,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:21:01.991954+00:00,2026-03-31T22:21:01.991954-05:00,1775013661.991954,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:21:17.076384+00:00,2026-03-31T22:21:17.076384-05:00,1775013677.076384,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:21:39.872306+00:00,2026-03-31T22:21:39.872306-05:00,1775013699.872306,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:22:11.390287+00:00,2026-03-31T22:22:11.390287-05:00,1775013731.390287,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:22:27.336177+00:00,2026-03-31T22:22:27.336177-05:00,1775013747.336177,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:22:49.357651+00:00,2026-03-31T22:22:49.357651-05:00,1775013769.357651,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:23:05.324150+00:00,2026-03-31T22:23:05.324150-05:00,1775013785.324150,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:23:21.079458+00:00,2026-03-31T22:23:21.079458-05:00,1775013801.079458,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:23:36.543053+00:00,2026-03-31T22:23:36.543053-05:00,1775013816.543053,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:23:58.949152+00:00,2026-03-31T22:23:58.949152-05:00,1775013838.949152,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:24:14.683944+00:00,2026-03-31T22:24:14.683944-05:00,1775013854.683944,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:24:45.526600+00:00,2026-03-31T22:24:45.526600-05:00,1775013885.526600,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:25:08.658392+00:00,2026-03-31T22:25:08.658392-05:00,1775013908.658392,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:25:27.884124+00:00,2026-03-31T22:25:27.884124-05:00,1775013927.884124,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:25:47.643350+00:00,2026-03-31T22:25:47.643350-05:00,1775013947.643350,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:26:10.068432+00:00,2026-03-31T22:26:10.068432-05:00,1775013970.068432,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:26:26.031596+00:00,2026-03-31T22:26:26.031596-05:00,1775013986.031596,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:26:41.704165+00:00,2026-03-31T22:26:41.704165-05:00,1775014001.704165,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:26:59.323047+00:00,2026-03-31T22:26:59.323047-05:00,1775014019.323047,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:27:21.583264+00:00,2026-03-31T22:27:21.583264-05:00,1775014041.583264,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:27:37.381644+00:00,2026-03-31T22:27:37.381644-05:00,1775014057.381644,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:27:54.317320+00:00,2026-03-31T22:27:54.317320-05:00,1775014074.317320,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:28:31.381274+00:00,2026-03-31T22:28:31.381274-05:00,1775014111.381274,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:28:47.337547+00:00,2026-03-31T22:28:47.337547-05:00,1775014127.337547,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:30:01.320751+00:00,2026-03-31T22:30:01.320751-05:00,1775014201.320751,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
2026-04-01T03:30:17.301064+00:00,2026-03-31T22:30:17.301064-05:00,1775014217.301064,0.8300000000,KNOWN,MAESTRO_DERIV,heartbeat
